THRESHOLD,SEN_AVG,SEN_STD,SEN_ERR,SEN_CI95_HI,SEN_CI95_LO,FP_AVG,FP_STD,FP_ERR,FP_CI95_HI,FP_CI95_LO
0.0,0.963531669865643,0.1632354983363672,0.008750341194845662,0.9806823386075405,0.9463810011237455,7.629310344827586,6.961230851630403,0.3731611426966266,8.360706184512974,6.897914505142198
0.0025,0.963531669865643,0.1632354983363672,0.008750341194845662,0.9806823386075405,0.9463810011237455,7.629310344827586,6.961230851630403,0.3731611426966266,8.360706184512974,6.897914505142198
0.005,0.963531669865643,0.1632354983363672,0.008750341194845662,0.9806823386075405,0.9463810011237455,7.629310344827586,6.961230851630403,0.3731611426966266,8.360706184512974,6.897914505142198
0.0075,0.963531669865643,0.1632354983363672,0.008750341194845662,0.9806823386075405,0.9463810011237455,7.629310344827586,6.961230851630403,0.3731611426966266,8.360706184512974,6.897914505142198
0.01,0.963531669865643,0.1632354983363672,0.008750341194845662,0.9806823386075405,0.9463810011237455,7.629310344827586,6.961230851630403,0.3731611426966266,8.360706184512974,6.897914505142198
0.0125,0.963531669865643,0.1632354983363672,0.008750341194845662,0.9806823386075405,0.9463810011237455,7.629310344827586,6.961230851630403,0.3731611426966266,8.360706184512974,6.897914505142198
0.015,0.963531669865643,0.1632354983363672,0.008750341194845662,0.9806823386075405,0.9463810011237455,7.629310344827586,6.961230851630403,0.3731611426966266,8.360706184512974,6.897914505142198
0.0175,0.963531669865643,0.1632354983363672,0.008750341194845662,0.9806823386075405,0.9463810011237455,7.629310344827586,6.961230851630403,0.3731611426966266,8.360706184512974,6.897914505142198
0.02,0.963531669865643,0.1632354983363672,0.008750341194845662,0.9806823386075405,0.9463810011237455,7.629310344827586,6.961230851630403,0.3731611426966266,8.360706184512974,6.897914505142198
0.0225,0.963531669865643,0.1632354983363672,0.008750341194845662,0.9806823386075405,0.9463810011237455,7.629310344827586,6.961230851630403,0.3731611426966266,8.360706184512974,6.897914505142198
0.025,0.963531669865643,0.1632354983363672,0.008750341194845662,0.9806823386075405,0.9463810011237455,7.629310344827586,6.961230851630403,0.3731611426966266,8.360706184512974,6.897914505142198
0.0275,0.963531669865643,0.1632354983363672,0.008750341194845662,0.9806823386075405,0.9463810011237455,7.629310344827586,6.961230851630403,0.3731611426966266,8.360706184512974,6.897914505142198
0.03,0.963531669865643,0.1632354983363672,0.008750341194845662,0.9806823386075405,0.9463810011237455,7.629310344827586,6.961230851630403,0.3731611426966266,8.360706184512974,6.897914505142198
0.0325,0.963531669865643,0.1632354983363672,0.008750341194845662,0.9806823386075405,0.9463810011237455,7.629310344827586,6.961230851630403,0.3731611426966266,8.360706184512974,6.897914505142198
0.035,0.963531669865643,0.1632354983363672,0.008750341194845662,0.9806823386075405,0.9463810011237455,7.629310344827586,6.961230851630403,0.3731611426966266,8.360706184512974,6.897914505142198
0.0375,0.963531669865643,0.1632354983363672,0.008750341194845662,0.9806823386075405,0.9463810011237455,7.629310344827586,6.961230851630403,0.3731611426966266,8.360706184512974,6.897914505142198
0.04,0.963531669865643,0.1632354983363672,0.008750341194845662,0.9806823386075405,0.9463810011237455,7.626436781609195,6.963767236609429,0.373297107203086,8.358099111727244,6.894774451491147
0.0425,0.963531669865643,0.1632354983363672,0.008750341194845662,0.9806823386075405,0.9463810011237455,7.609195402298851,6.9640597683668055,0.3733127885512821,8.340888467859363,6.877502336738338
0.045,0.963531669865643,0.1632354983363672,0.008750341194845662,0.9806823386075405,0.9463810011237455,7.589080459770115,6.9448711209697285,0.37228416908123263,8.318757431169331,6.8594034883709
0.0475,0.963531669865643,0.1632354983363672,0.008750341194845662,0.9806823386075405,0.9463810011237455,7.560344827586207,6.923154309041736,0.3711200257669968,8.287740078089522,6.832949577082894
0.05,0.963531669865643,0.1632354983363672,0.008750341194845662,0.9806823386075405,0.9463810011237455,7.494252873563219,6.842608605186105,0.3668023228304491,8.213185426310899,6.775320320815538
0.0525,0.963531669865643,0.1632354983363672,0.008750341194845662,0.9806823386075405,0.9463810011237455,7.410919540229885,6.743603759060405,0.3614951060033966,8.119449947996541,6.702389132463227
0.055,0.963531669865643,0.1632354983363672,0.008750341194845662,0.9806823386075405,0.9463810011237455,7.330459770114943,6.649521038944704,0.35645174282601266,8.029105186053927,6.631814354175958
0.0575,0.963531669865643,0.1632354983363672,0.008750341194845662,0.9806823386075405,0.9463810011237455,7.278735632183908,6.59839353509847,0.3537110209385869,7.972009233223538,6.585462031144278
0.06,0.963531669865643,0.1632354983363672,0.008750341194845662,0.9806823386075405,0.9463810011237455,7.181034482758621,6.482873652938197,0.3475185052542362,7.862170753056924,6.499898212460318
0.0625,0.963531669865643,0.1632354983363672,0.008750341194845662,0.9806823386075405,0.9463810011237455,7.155172413793103,6.458830090452511,0.34622963501808324,7.833782498428547,6.47656232915766
0.065,0.963531669865643,0.1632354983363672,0.008750341194845662,0.9806823386075405,0.9463810011237455,7.080459770114943,6.387520958517087,0.34240706430826473,7.751577616159142,6.409341924070744
0.0675,0.963531669865643,0.1632354983363672,0.008750341194845662,0.9806823386075405,0.9463810011237455,7.017241379310345,6.321797192697872,0.33888390064968854,7.681453824583735,6.3530289340369555
0.07,0.963531669865643,0.1632354983363672,0.008750341194845662,0.9806823386075405,0.9463810011237455,6.916666666666667,6.217615426722736,0.33329917178951446,7.569933043374116,6.263400289959218
0.0725,0.963531669865643,0.1632354983363672,0.008750341194845662,0.9806823386075405,0.9463810011237455,6.85632183908046,6.173480536655714,0.33093329334628735,7.504951094039183,6.2076925841217365
0.075,0.963531669865643,0.1632354983363672,0.008750341194845662,0.9806823386075405,0.9463810011237455,6.764367816091954,6.058475417384593,0.32476837184923313,7.400913824916451,6.127821807267457
0.0775,0.963531669865643,0.1632354983363672,0.008750341194845662,0.9806823386075405,0.9463810011237455,6.712643678160919,5.99934299184202,0.32159854111725533,7.34297681875074,6.082310537571098
0.08,0.963531669865643,0.1632354983363672,0.008750341194845662,0.9806823386075405,0.9463810011237455,6.609195402298851,5.878415206923819,0.31511613141620676,7.226823019874616,5.9915677847230855
